Tempo_s,R_Puro,G_Puro,B_Puro,Media_Total
0.0,253.167371090448,251.30346576500423,253.77055911121846,252.74713198889026
0.1666680327868839,253.1339210240309,251.44040574809804,253.56152638570222,252.7119510526104
0.3333360655737696,253.28269532665138,251.1382683250815,253.92343919816446,252.78146761663245
0.5000040983606553,253.50235478806908,250.85086342229198,254.41480497524452,252.92267439520188
0.666672131147541,253.21144789276659,251.27387996618765,253.68832266634465,252.7245501750996
0.8333401639344249,253.11013162661516,251.35140683492332,253.63470595338728,252.6987481383086
1.0000081967213106,253.32411544499456,251.17558265909915,253.93044318319045,252.8100470957614
1.1666762295081963,253.10131626615143,251.46926699673952,253.62057722497283,252.73038682928794
1.333344262295082,253.19816447288974,251.3882381354909,253.7890351406835,252.79181258302137
1.5000122950819659,253.03731433401762,251.37072817292596,253.58954232580606,252.66586161091655
1.6666803278688516,253.2203840115928,251.52819707764763,253.65185364086463,252.80014491003502
1.8333483606557373,253.2260596546311,251.24284506702088,253.70003622750875,252.72298031638692
2.000016393442623,253.02185726361552,251.6770921386306,253.42072213500785,252.70655717908463
2.166684426229507,253.1796884434247,251.247313126434,253.83806303586525,252.75502153524133
2.3333524590163925,253.3186813186813,251.2560077285352,253.91172563700036,252.82880489473897
2.5000204918032782,253.10348991667672,251.3906533027412,253.64352131385098,252.71255484442295
2.666688524590164,253.19248882985147,251.50803043110736,253.67757517208068,252.79269814434647
2.833356557377048,253.27243086583746,251.08670450428693,253.9608742905446,252.77333655355633
3.0000245901639335,253.29187296220263,251.19683613090206,253.8864871392344,252.79173207744637
3.166692622950819,253.08163265306123,251.5192609588214,253.52759328583505,252.70949563257258
3.333360655737705,253.20987803405387,251.2429658253834,253.72817292597512,252.72700559513746
3.500028688524589,253.11508271947832,251.46805941311436,253.60318802077043,252.7287767177877
3.6666967213114745,253.1941794469267,251.4166163506823,253.70474580364692,252.77184720041865
3.83336475409836,252.9841806545103,251.50054341263132,253.50223402970656,252.66231936561607
4.000032786885246,253.0408163265306,251.60838063035865,253.4510324839995,252.70007648029625
4.16670081967213,253.12172442941673,251.47264823089,253.6763675884555,252.75691341625406
4.3333688524590155,253.22726723825625,251.36915831421325,253.7615022340297,252.78597592883307
4.500036885245901,253.20565149136578,250.99975848327497,253.854365414805,252.68659179648193
