Tempo_s,R_Puro,G_Puro,B_Puro,Media_Total
0.0,221.60519727186394,252.49218682552015,252.67365967365967,242.25701459034792
0.033333603191364546,222.6470689804023,252.1043771043771,252.5450228783562,242.43215632104523
0.06666720638272909,223.998704998705,252.5219718553052,252.6161616161616,243.0456128233906
0.10000080957409363,224.47120780454114,252.60208926875595,252.66278166278167,243.24535957869293
0.13333441276545818,225.53086419753086,252.70404903738236,252.76301476301475,243.66597599930932
0.16666801595682273,226.22204955538288,252.312440645774,252.77035310368643,243.76828110161443
0.20000161914818726,227.31330397997064,252.7029267029267,252.91047224380557,244.30890097556764
0.2333352223395518,227.64223430890098,252.69403436070104,252.8392471725805,244.39183861406084
0.26666882553091636,228.51057584390918,252.68583268583268,252.8761115427782,244.69084002417335
0.3000024287222809,228.9641716308383,252.34550634550635,252.7289130622464,244.67953034619703
0.33333603191364547,229.90071656738323,252.72114305447639,252.92558059224726,245.18248007136893
0.36666963510501,229.97176897176897,252.73581973581975,252.90615557282223,245.20458142680363
0.4000032382963745,230.67219200552535,252.7416040749374,253.02382802382803,245.4792080347636
0.4333368414877391,230.67927134593802,252.5354398687732,252.81334714668048,245.3426861204639
0.4666704446791036,231.37555037555038,252.71061037727705,253.04981438314772,245.71199171199171
0.5000040478704681,231.73063973063972,252.70888370888372,253.03047569714235,245.82333304555527
0.5333376510618327,232.11033411033412,252.74436674436674,253.13856513856513,245.99775533108868
0.5666712542531972,232.1832858499525,252.44893378226712,252.88543555210222,245.83921839477395
0.6000048574445618,233.67365967365967,252.5016835016835,252.82103082103083,246.332124665458
0.6333384606359264,233.7657774324441,252.46861780195113,252.7400500733834,246.32481510259288
0.6666720638272909,233.85677285677286,252.6284209617543,252.94466027799362,246.4766180321736
0.7000056670186554,233.90770957437624,252.36415436415436,252.57817491150826,246.28334628334628
0.73333927021002,233.95648795648796,252.62306828973496,252.9615816282483,246.51371262482374
0.7666728734013846,234.06172839506172,252.6491409824743,252.95355262021928,246.5548073325851
0.800006476592749,234.06475006475006,252.70456703790038,253.01985668652335,246.59639126305794
0.8333400797841136,234.17793317793317,252.46447379780713,252.668911335578,246.43710610377275
0.8666736829754782,234.41535008201674,252.690926357593,253.07649140982474,246.72758928314485
0.9000072861668427,234.4362427695761,252.67037900371233,253.02477769144437,246.71046648824426
0.9333408893582072,234.56798756798756,252.7322800656134,253.1227661227661,246.80767791878898
0.9666744925495718,234.36519036519036,252.51454718121386,252.76439609772942,246.54804454804454
1.0000080957409363,234.69109902443236,252.68980402313736,253.13925580592246,246.84005295116404
1.0333416989323008,234.84684451351117,252.68065268065268,253.1308814642148,246.88612621945956
1.0666753021236655,234.79452646119313,252.70802037468704,253.19545886212552,246.89933523266856
1.10000890531503,234.70802037468704,252.52836052836054,252.84347751014417,246.69328613773055
1.1333425085063944,234.81429681429682,252.72468272468274,253.2017612017612,246.9135802469136
1.166676111697759,234.91634291634293,252.7657774324441,253.21540188206856,246.96584074361854
1.2000097148891236,235.06941206941207,252.78580678580678,253.28153328153329,247.04558404558404
1.233343318080488,235.02995769662436,252.49719416386083,252.89674523007855,246.80796569685458
1.2666769212718527,235.20374687041354,252.6993006993007,253.2630579297246,247.05536849981294
1.3000105244632172,235.1329534662868,252.6184926184926,253.1742208408875,246.97522230855566
1.3333441276545819,235.22912889579555,252.64154364154365,253.2388845722179,247.03651903651902
1.3666777308459463,235.1413278079945,252.47984114650782,252.91470258136926,246.8452905119572
1.4000113340373108,235.29068462401796,252.66122766122766,253.27540360873695,247.07577196466085
1.4333449372286755,235.36570836570837,252.67236467236467,253.24078390745058,247.09295231517453
