Tempo_s,R_Puro,G_Puro,B_Puro,Media_Total
0.0,253.18944156804733,251.41762204142012,253.67585059171597,252.76097140039448
0.03333360462373201,252.97697855029585,251.45922707100593,253.46967455621302,252.6352933925049
0.06666720924746403,252.94572855029585,251.6935096153846,253.31481139053255,252.651349852071
0.10000081387119604,253.0195081360947,251.26081730769232,253.56906434911244,252.6164632642998
0.13333441849492805,253.3541974852071,251.0004622781065,254.00443786982248,252.78636587771203
0.16666802311866005,253.13184171597632,251.26192677514794,253.75416050295857,252.71597633136093
0.20000162774239208,253.10817307692307,251.5253328402367,253.6348927514793,252.75613288954636
0.23333523236612408,253.24852071005918,251.1459874260355,254.00286612426035,252.79912475345168
0.2666688369898561,253.10798816568047,251.54909393491124,253.53051035502958,252.7291974852071
0.30000244161358813,252.99297337278105,251.4693971893491,253.4425850591716,252.63498520710058
0.3333360462373201,252.95922707100593,251.59559911242604,253.33829511834318,252.63104043392505
0.36666965086105213,252.99093934911244,251.51294378698225,253.44129068047337,252.64839127218934
0.40000325548478416,253.15384615384616,251.30371671597632,253.71190828402368,252.72315705128207
0.4333368601085162,252.95164571005918,251.45155325443787,253.38184171597632,252.59501356015778
0.46667046473224816,252.94628328402368,251.62795857988166,253.34643121301775,252.64022435897436
0.5000040693559802,253.02468565088756,251.48187869822485,253.48150887573965,252.6626910749507
0.5333376739797122,253.1780695266272,251.27875369822485,253.74759615384616,252.7348064595661
0.5666712786034442,252.93047337278105,251.43805473372782,253.37102440828403,252.5798508382643
0.6000048832271763,253.0308801775148,251.23705621301775,253.62324334319527,252.6303932445759
0.6333384878509082,252.8897928994083,251.50887573964496,253.3242418639053,252.5743035009862
0.6666720924746402,253.26423816568047,251.1196375739645,253.89395340236686,252.7592763806706
0.7000056970983722,252.96052144970415,251.46606878698225,253.41965606508876,252.61541543392505
0.7333393017221043,252.96588387573965,251.60281065088756,253.3277551775148,252.63214990138067
0.7666729063458363,252.9584874260355,251.49084689349112,253.40347633136093,252.61760355029585
0.8000065109695683,253.2923446745562,251.1302699704142,253.9528476331361,252.79182075936885
0.8333401155933003,252.93435650887574,251.4576553254438,253.42030325443787,252.60410502958578
0.8666737202170324,252.96227810650888,251.63147189349112,253.3234097633136,252.63905325443787
0.9000073248407643,253.0376294378698,251.48187869822485,253.47170857988166,252.66373890532543
0.9333409294644963,253.26738165680473,251.14339866863907,253.9010724852071,252.77061760355028
